ControlSection,ControlSectionSeq,BeginLogMile,EndLogMile,SegmentLength,AADT,aadt_class,HighwayClassDescription,HighwayClassCode,HwyClassGroups,RouteNames,Cities,Parishes,DOTDDistricts,MapYear,TotalCrashes
344-01,344-01_010,0,2.654,2.654,1341,low,RURAL 2-LANE,19,19,"[""LA 577""]","[""Baskin"",""Rural Franklin""]","[""FRANKLIN""]","[""58""]",2022,5
344-01,344-01_010,2.654,9.074,6.42,977,low,RURAL 2-LANE,19,19,"[""LA 577""]","[""Rural Franklin""]","[""FRANKLIN""]","[""58""]",2022,9
344-02,344-02_010,0,1.959,1.96,914,low,RURAL 2-LANE,19,19,"[""LA 577""]","[""Rural Madison"",""Rural Franklin""]","[""FRANKLIN"",""MADISON""]","[""05"",""58""]",2022,1
344-03,344-03_010,0,2.182,2.182,914,low,RURAL 2-LANE,19,19,"[""LA 577""]","[""Rural Madison""]","[""MADISON""]","[""05""]",2022,1
344-03,344-03_010,2.182,5.349,3.167,290,low,RURAL 2-LANE,19,19,"[""LA 577""]","[""Rural Madison""]","[""MADISON""]","[""05""]",2022,3
345-02,345-02_010,0,3.459,3.459,306,low,RURAL 2-LANE,19,19,"[""LA 506""]","[""Rural Caldwell""]","[""CALDWELL""]","[""58""]",2022,0
345-03,345-03_010,0,6.697,6.697,306,low,RURAL 2-LANE,19,19,"[""LA 506""]","[""Rural Caldwell""]","[""CALDWELL""]","[""58""]",2022,3
345-03,345-03_010,6.697,6.698,0.001,71,low,RURAL 2-LANE,19,19,"[""LA 506""]","[""Rural Caldwell""]","[""CALDWELL""]","[""58""]",2022,0
345-03,345-03_010,6.698,7.654,0.956,306,low,RURAL 2-LANE,19,19,"[""LA 506""]","[""Rural Caldwell""]","[""CALDWELL""]","[""58""]",2022,0
345-04,345-04_010,0,3.02,3.021,411,low,RURAL 2-LANE,19,19,"[""LA 506""]","[""Rural Caldwell""]","[""CALDWELL""]","[""58""]",2022,6
345-04,345-04_010,3.02,5.968,2.947,300,low,RURAL 2-LANE,19,19,"[""LA 506""]","[""Rural Caldwell""]","[""CALDWELL""]","[""58""]",2022,2
345-05,345-05_010,0,1.317,1.317,300,low,RURAL 2-LANE,19,19,"[""LA 506""]","[""Rural LaSalle""]","[""LASALLE""]","[""58""]",2022,1
346-01,346-01_010,0,0.882,0.882,661,low,RURAL 2-LANE,19,19,"[""LA 559""]","[""Rural Catahoula""]","[""CATAHOULA""]","[""58""]",2022,1
346-02,346-02_010,0,12.752,12.752,621,low,RURAL 2-LANE,19,19,"[""LA 559""]","[""Rural Caldwell""]","[""CALDWELL""]","[""58""]",2022,12
347-01,347-01_010,0,4.949,4.949,874,low,RURAL 2-LANE,19,19,"[""LA 848""]","[""Rural Caldwell""]","[""CALDWELL""]","[""58""]",2022,3
347-03,347-03_010,0,0.937,0.937,212,low,RURAL 2-LANE,19,19,"[""HWY 870 ""]","[""Rural Franklin""]","[""FRANKLIN""]","[""58""]",2022,0
348-01,348-01_010,0,0.975,0.975,703,low,RURAL 2-LANE,19,19,"[""LA 132""]","[""Rural Richland""]","[""RICHLAND""]","[""05""]",2022,1
348-02,348-02_010,0,0.176,0.176,703,low,RURAL 2-LANE,19,19,"[""LA 132""]","[""Rural Richland"",""Rural Franklin""]","[""FRANKLIN"",""RICHLAND""]","[""58"",""05""]",2022,1
348-02,348-02_010,0.176,2.952,2.776,978,low,RURAL 2-LANE,19,19,"[""LA 132""]","[""Rural Franklin""]","[""FRANKLIN""]","[""58""]",2022,5
348-03,348-03_010,0,1.984,1.985,199,low,RURAL 2-LANE,19,19,"[""HWY 860 ""]","[""Rural Franklin""]","[""FRANKLIN""]","[""58""]",2022,1
349-01,349-01_010,0,3.012,3.012,535,low,RURAL 2-LANE,19,19,"[""LA 874""]","[""Rural Franklin""]","[""FRANKLIN""]","[""58""]",2022,4
349-02,349-02_010,0,3.406,3.405,1879,low,URBAN 2-LANE,20,20,"[""LA 865""]","[""Winnsboro"",""Rural Franklin""]","[""FRANKLIN""]","[""58""]",2022,4
349-03,349-03_010,0,0.999,0.999,892,low,URBAN 2-LANE,20,20,"[""LA 865""]","[""Winnsboro"",""Rural Franklin""]","[""FRANKLIN""]","[""58""]",2022,6
349-03,349-03_010,0.999,3.755,2.756,892,low,RURAL 2-LANE,19,19,"[""LA 865""]","[""Rural Franklin""]","[""FRANKLIN""]","[""58""]",2022,2
350-01,350-01_010,0,5.187,5.187,128,low,RURAL 2-LANE,19,19,"[""LA 888""]","[""Rural Tensas""]","[""TENSAS""]","[""58""]",2022,2
350-02,350-02_010,0,7.481,7.481,128,low,RURAL 2-LANE,19,19,"[""LA 888""]","[""Rural Tensas""]","[""TENSAS""]","[""58""]",2022,1
350-03,350-03_010,0,4.202,4.202,26,low,RURAL 2-LANE,19,19,"[""LA 575""]","[""Rural Tensas""]","[""TENSAS""]","[""58""]",2022,2
351-01,351-01_010,0,5.297,5.298,54,low,RURAL 2-LANE,19,19,"[""LA 575""]","[""Rural Tensas""]","[""TENSAS""]","[""58""]",2022,1
351-01,351-01_010,5.297,5.803,0.505,42,low,RURAL 2-LANE,19,19,"[""LA 575""]","[""Rural Tensas""]","[""TENSAS""]","[""58""]",2022,0
351-01,351-01_010,5.803,6.627,0.825,35,low,RURAL 2-LANE,19,19,"[""LA 575""]","[""Rural Tensas""]","[""TENSAS""]","[""58""]",2022,1
351-01,351-01_010,6.627,8.873,2.246,26,low,RURAL 2-LANE,19,19,"[""LA 575""]","[""Rural Tensas""]","[""TENSAS""]","[""58""]",2022,2
352-01,352-01_010,0,19.283,19.283,100,low,RURAL 2-LANE,19,19,"[""LA 603""]","[""Rural Madison""]","[""MADISON""]","[""05""]",2022,3
353-01,353-01_010,0,3.748,3.748,183,low,RURAL 2-LANE,19,19,"[""LA 126""]","[""Rural Catahoula"",""Rural LaSalle""]","[""LASALLE"",""CATAHOULA""]","[""58""]",2022,0
353-02,353-02_010,0,8.368,8.368,544,low,RURAL 2-LANE,19,19,"[""LA 126""]","[""Rural Catahoula""]","[""CATAHOULA""]","[""58""]",2022,9
353-03,353-03_010,0,7.389,7.389,878,low,RURAL 2-LANE,19,19,"[""LA 126""]","[""Rural Catahoula""]","[""CATAHOULA""]","[""58""]",2022,16
354-01,354-01_010,0,2.041,2.041,135,low,RURAL 2-LANE,19,19,"[""STATE RTE 922 ""]","[""Rural Catahoula"",""Harrisonburg""]","[""CATAHOULA""]","[""58""]",2022,0
354-02,354-02_010,0,8.757,8.757,145,low,RURAL 2-LANE,19,19,"[""LA 921""]","[""Rural Catahoula""]","[""CATAHOULA""]","[""58""]",2022,1
354-02,354-02_010,8.757,8.779,0.022,115,low,RURAL 2-LANE,19,19,"[""LA 921""]","[""Rural Catahoula""]","[""CATAHOULA""]","[""58""]",2022,0
354-30,354-30_010,0,3.268,3.268,185,low,RURAL 2-LANE,19,19,"[""STATE RTE 567 ""]","[""Rural Catahoula""]","[""CATAHOULA""]","[""58""]",2022,3
355-01,355-01_010,0,6.427,6.427,1684,low,RURAL 2-LANE,19,19,"[""LA 129""]","[""Rural Concordia""]","[""CONCORDIA""]","[""58""]",2022,6
355-02,355-02_010,0,8.507,8.507,74,low,RURAL 2-LANE,19,19,"[""LA 566""]","[""Rural Concordia""]","[""CONCORDIA""]","[""58""]",2022,5
355-03,355-03_010,0,7.695,7.694,74,low,RURAL 2-LANE,19,19,"[""LA 566""]","[""Rural Concordia"",""Clayton""]","[""CONCORDIA""]","[""58""]",2022,1
357-01,357-01_010,0,7.27,7.27,738,low,RURAL 2-LANE,19,19,"[""LA 473""]","[""Rural Sabine""]","[""SABINE""]","[""08""]",2022,7
357-02,357-02_010,0,0.992,0.992,738,low,RURAL 2-LANE,19,19,"[""LA 473""]","[""Rural Vernon""]","[""VERNON""]","[""08""]",2022,3
358-02,358-02_010,0,7.701,7.7,719,low,RURAL 2-LANE,19,19,"[""LA 479""]","[""Rural Natchitoches"",""Goldonna""]","[""NATCHITOCHES""]","[""08""]",2022,6
359-01,359-01_010,0,0.636,0.636,16,low,RURAL 2-LANE,19,19,"[""STATE RTE 1226 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
359-01,359-01_010,0.636,1.498,0.862,28,low,RURAL 2-LANE,19,19,"[""STATE RTE 1226 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
359-01,359-01_010,1.498,3.69,2.192,41,low,RURAL 2-LANE,19,19,"[""STATE RTE 1226 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,2
359-02,359-02_010,0,0.003,0.003,176,low,RURAL 2-LANE,19,19,"[""STATE RTE 1226 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
359-02,359-02_010,0.003,5.638,5.635,495,low,RURAL 2-LANE,19,19,"[""STATE RTE 1226 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,3
359-05,359-05_010,0,9.603,9.603,138,low,RURAL 2-LANE,19,19,"[""STATE RTE 1233 ""]","[""Rural Winn""]","[""WINN""]","[""08""]",2022,1
360-05,360-05_010,0,3.92,3.92,726,low,RURAL 2-LANE,19,19,"[""LA 494""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,12
361-01,361-01_010,0,2.902,2.902,99,low,RURAL 2-LANE,19,19,"[""STATE RTE 1220 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
361-02,361-02_010,0,0.503,0.503,456,low,RURAL 2-LANE,19,19,"[""LA 1239-1""]","[""Montgomery""]","[""GRANT""]","[""08""]",2022,0
361-02,361-02_010,0.503,0.802,0.299,776,low,RURAL 2-LANE,19,19,"[""CADDO ST""]","[""Montgomery""]","[""GRANT""]","[""08""]",2022,0
361-03,361-03_010,0,0.383,0.383,1001,low,RURAL 2-LANE,19,19,"[""LA 34""]","[""Montgomery""]","[""GRANT""]","[""08""]",2022,1
361-03,361-03_010,0.383,3.195,2.812,482,low,RURAL 2-LANE,19,19,"[""LA 34""]","[""Rural Grant"",""Montgomery""]","[""GRANT""]","[""08""]",2022,4
361-04,361-04_010,0,0.451,0.451,473,low,RURAL 2-LANE,19,19,"[""LA 34""]","[""Rural Winn""]","[""WINN""]","[""08""]",2022,0
361-04,361-04_010,0.451,3.485,3.034,340,low,RURAL 2-LANE,19,19,"[""LA 34""]","[""Rural Winn""]","[""WINN""]","[""08""]",2022,0
361-04,361-04_010,3.485,10.144,6.659,399,low,RURAL 2-LANE,19,19,"[""LA 34""]","[""Rural Winn""]","[""WINN""]","[""08""]",2022,5
362-01,362-01_010,0,6.941,6.94,237,low,RURAL 2-LANE,19,19,"[""LA 491""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,3
364-02,364-02_010,0,5.209,5.209,118,low,RURAL 2-LANE,19,19,"[""STATE RTE 1228 ""]","[""Rural Winn""]","[""WINN""]","[""08""]",2022,0
365-01,365-01_010,0,8.755,8.755,88,low,RURAL 2-LANE,19,19,"[""LA 472""]","[""Rural Grant""]","[""GRANT""]","[""08""]",2022,0
365-02,365-02_010,0,1.556,1.556,332,low,RURAL 2-LANE,19,19,"[""LA 472""]","[""Rural Grant""]","[""GRANT""]","[""08""]",2022,1
365-03,365-03_010,0,9.605,9.605,332,low,RURAL 2-LANE,19,19,"[""LA 472""]","[""Rural Grant"",""Rural Winn""]","[""GRANT"",""WINN""]","[""08""]",2022,3
366-01,366-01_010,0,10.706,10.705,1160,low,RURAL 2-LANE,19,19,"[""STATE RTE 459""]","[""Jena"",""Rural LaSalle""]","[""LASALLE""]","[""58""]",2022,23
366-02,366-02_010,0,0.459,0.459,1160,low,RURAL 2-LANE,19,19,"[""STATE RTE 459 ""]","[""Rural Catahoula""]","[""CATAHOULA""]","[""58""]",2022,0
367-01,367-01_010,0,4.652,4.652,5494,med,RURAL 2-LANE,19,19,"[""LA HWY 1207 ""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,98
368-02,368-02_010,0,9.253,9.252,2343,low,RURAL 2-LANE,19,19,"[""TWIN BRIDGES RD""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,54
368-03,368-03_010,0,4.575,4.575,2343,low,RURAL 2-LANE,19,19,"[""TWIN BRIDGES RD""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,28
368-03,368-03_010,4.575,7.88,3.304,2343,low,URBAN 2-LANE,20,20,"[""TWIN BRIDGES RD""]","[""Alexandria"",""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,37
368-03,368-03_010,7.88,7.937,0.057,14348,med,URBAN 2-LANE,20,20,"[""LA 488""]","[""Alexandria""]","[""RAPIDES""]","[""08""]",2022,1
368-03,368-03_010,7.937,9.677,1.74,19047,med,URBAN 2-LANE,20,20,"[""LA 1208-3""]","[""Alexandria""]","[""RAPIDES""]","[""08""]",2022,291
368-03,368-03_010,9.677,9.813,0.137,19047,med,URBAN 2-LANE DIVIDED,27,27,"[""LA 1208-3""]","[""Alexandria""]","[""RAPIDES""]","[""08""]",2022,31
368-03,368-03_010,9.813,11.499,1.686,7417,low,URBAN 2-LANE,20,20,"[""LA 1208-3""]","[""Alexandria""]","[""RAPIDES""]","[""08""]",2022,82
368-03,368-03_010,11.499,12.281,0.782,6865,low,URBAN 2-LANE,20,20,"[""US 165 BUS""]","[""Alexandria""]","[""RAPIDES""]","[""08""]",2022,15
369-01,369-01_010,0,0.472,0.472,4073,low,URBAN 2-LANE,20,20,"[""LA 1254""]","[""Rural Rapides"",""Pineville""]","[""RAPIDES""]","[""08""]",2022,17
369-02,369-02_010,0,3.379,3.379,1384,low,RURAL 2-LANE,19,19,"[""LA 1203""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,19
369-04,369-04_010,0,1.328,1.328,1384,low,URBAN 2-LANE,20,20,"[""LA 1203""]","[""Pineville"",""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,2
370-01,370-01_010,0,6.835,6.834,226,low,RURAL 2-LANE,19,19,"[""LA 454""]","[""Rural Avoyelles""]","[""AVOYELLES""]","[""08""]",2022,4
370-02,370-02_010,0,6.912,6.913,226,low,RURAL 2-LANE,19,19,"[""LA 454""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,14
371-01,371-01_010,0,1.264,1.263,1820,low,URBAN 2-LANE,20,20,"[""LA 1153""]","[""Rural Allen"",""Oakdale""]","[""ALLEN""]","[""07""]",2022,3
371-01,371-01_010,1.264,3.918,2.654,1491,low,RURAL 2-LANE,19,19,"[""LA 1153""]","[""Rural Allen""]","[""ALLEN""]","[""07""]",2022,14
371-01,371-01_010,3.918,5.454,1.536,1822,low,RURAL 2-LANE,19,19,"[""LA 1153""]","[""Rural Allen""]","[""ALLEN""]","[""07""]",2022,3
371-04,371-04_010,0,4.849,4.849,830,low,RURAL 2-LANE,19,19,"[""LA HWY 461 ""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,19
372-01,372-01_010,0,0.818,0.817,1530,low,URBAN 2-LANE,20,20,"[""TATE COVE RD""]","[""Ville Platte"",""Rural Evangeline""]","[""EVANGELINE""]","[""03""]",2022,0
372-01,372-01_010,0.818,4.364,3.547,1530,low,RURAL 2-LANE,19,19,"[""TATE COVE RD""]","[""Rural Evangeline""]","[""EVANGELINE""]","[""03""]",2022,9
372-03,372-03_010,0,11.225,11.226,715,low,RURAL 2-LANE,19,19,"[""LA 181"",""LA 115""]","[""Rural Evangeline""]","[""EVANGELINE""]","[""03""]",2022,17
372-05,372-05_010,0,1.211,1.211,739,low,RURAL 2-LANE,19,19,"[""LA 181""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,3
372-05,372-05_010,1.211,1.359,0.148,739,low,RURAL 2-LANE DIVIDED,26,26,"[""LA 181""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,0
372-05,372-05_010,1.359,1.716,0.357,739,low,RURAL 4-LANE DIVIDED,23,23,"[""LA 181""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,0
372-05,372-05_010,1.716,1.885,0.169,739,low,RURAL 2-LANE DIVIDED,26,26,"[""LA 181""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,0
372-05,372-05_010,1.885,3.5,1.616,739,low,RURAL 2-LANE,19,19,"[""LA 181""]","[""Cheneyville"",""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,3
373-01,373-01_010,0,2.308,2.308,1234,low,RURAL 2-LANE,19,19,"[""CHAFFEE RD"",""LA 184""]","[""Rural Vernon""]","[""VERNON""]","[""08""]",2022,8
373-01,373-01_010,2.33,2.345,0.015,933,low,RURAL 2-LANE,19,19,"[""LA 468""]","[""Rural Vernon""]","[""VERNON""]","[""08""]",2022,0
373-01,373-01_010,2.345,3.035,0.69,1244,low,RURAL 2-LANE,19,19,"[""CHAFFEE RD""]","[""Rural Vernon""]","[""VERNON""]","[""08""]",2022,0
373-01,373-01_010,3.035,5.858,2.824,4268,low,RURAL 4-LANE DIVIDED,23,23,"[""LA 8""]","[""Rural Vernon""]","[""VERNON""]","[""08""]",2022,20
373-01,373-01_010,5.858,7.334,1.476,4268,low,URBAN 4-LANE DIVIDED,24,24,"[""LA 8""]","[""Leesville"",""Rural Vernon""]","[""VERNON""]","[""08""]",2022,14
373-01,373-01_010,7.334,7.36,0.026,4268,low,URBAN 4-LANE,22,22,"[""LA 8""]","[""Leesville""]","[""VERNON""]","[""08""]",2022,2
374-01,374-01_010,0,1.236,1.237,1716,low,RURAL 2-LANE,19,19,"[""LA 1181""]","[""Rural Avoyelles"",""Plaucheville""]","[""AVOYELLES""]","[""08""]",2022,2
374-01,374-01_010,1.236,2.279,1.042,1534,low,RURAL 2-LANE,19,19,"[""HWY 1182 ""]","[""Rural Avoyelles""]","[""AVOYELLES""]","[""08""]",2022,7
374-02,374-02_010,0,11.627,11.627,2126,low,RURAL 2-LANE,19,19,"[""LA 451""]","[""Rural Avoyelles"",""Moreauville""]","[""AVOYELLES""]","[""08""]",2022,38
374-03,374-03_010,0,18.381,18.381,2126,low,RURAL 2-LANE,19,19,"[""LA 451""]","[""Rural Avoyelles""]","[""AVOYELLES""]","[""08""]",2022,20
375-01,375-01_010,0,6.875,6.875,1053,low,RURAL 2-LANE,19,19,"[""LA 361""]","[""Rural St. Landry""]","[""ST. LANDRY""]","[""03""]",2022,53
375-02,375-02_010,0,1.388,1.388,555,low,RURAL 2-LANE,19,19,"[""LA 361""]","[""Rural St. Landry""]","[""ST. LANDRY""]","[""03""]",2022,4
375-03,375-03_010,0,1.247,1.247,555,low,RURAL 2-LANE,19,19,"[""LA 361""]","[""Rural Avoyelles""]","[""AVOYELLES""]","[""08""]",2022,3
375-03,375-03_010,1.247,3.603,2.356,613,low,RURAL 2-LANE,19,19,"[""LA 361""]","[""Rural Avoyelles""]","[""AVOYELLES""]","[""08""]",2022,15
375-03,375-03_010,3.603,9.971,6.368,655,low,RURAL 2-LANE,19,19,"[""LA 361""]","[""Rural Avoyelles""]","[""AVOYELLES""]","[""08""]",2022,18
375-03,375-03_010,9.971,11.169,1.199,1508,low,RURAL 2-LANE,19,19,"[""LA 361""]","[""Evergreen"",""Rural Avoyelles""]","[""AVOYELLES""]","[""08""]",2022,1
376-01,376-01_010,0,8.355,8.352,745,low,RURAL 2-LANE,19,19,"[""HWY 1196 ""]","[""Rural Avoyelles""]","[""AVOYELLES""]","[""08""]",2022,10
377-01,377-01_010,0,9.092,9.092,1749,low,RURAL 2-LANE,19,19,"[""LA 109""]","[""Rural Beauregard""]","[""BEAUREGARD""]","[""07""]",2022,14
377-02,377-02_010,0,11.44,11.441,1749,low,RURAL 2-LANE,19,19,"[""LA 109""]","[""Rural Beauregard""]","[""BEAUREGARD""]","[""07""]",2022,17
378-03,378-03_010,0,5.849,5.849,502,low,RURAL 2-LANE,19,19,"[""LA 377""]","[""Rural Allen""]","[""ALLEN""]","[""07""]",2022,8
380-01,380-01_010,0,2.626,2.626,643,low,RURAL 2-LANE,19,19,"[""LA 748"",""P Z RD""]","[""Rural Evangeline""]","[""EVANGELINE""]","[""03""]",2022,11
380-01,380-01_010,2.626,6.408,3.783,449,low,RURAL 2-LANE,19,19,"[""LA 363""]","[""Rural Evangeline""]","[""EVANGELINE""]","[""03""]",2022,6
380-02,380-02_010,0,0.595,0.595,449,low,RURAL 2-LANE,19,19,"[""LA 363""]","[""Rural St. Landry""]","[""ST. LANDRY""]","[""03""]",2022,1
380-02,380-02_010,0.595,3.356,2.761,777,low,RURAL 2-LANE,19,19,"[""LA 363""]","[""Rural St. Landry""]","[""ST. LANDRY""]","[""03""]",2022,3
380-02,380-02_010,3.356,3.839,0.483,1169,low,RURAL 2-LANE,19,19,"[""LA 363""]","[""Rural St. Landry""]","[""ST. LANDRY""]","[""03""]",2022,2
380-02,380-02_010,3.839,3.876,0.037,2097,low,RURAL 2-LANE,19,19,"[""LA 103""]","[""Rural St. Landry""]","[""ST. LANDRY""]","[""03""]",2022,0
380-02,380-02_010,3.876,10.716,6.84,2097,low,URBAN 2-LANE,20,20,"[""LA 103""]","[""Washington"",""Rural St. Landry""]","[""ST. LANDRY""]","[""03""]",2022,30
380-03,380-03_010,0,0.167,0.167,2097,low,URBAN 4-LANE DIVIDED,24,24,"[""LA 103""]","[""Washington""]","[""ST. LANDRY""]","[""03""]",2022,0
380-03,380-03_010,0.167,0.453,0.286,2097,low,URBAN 4-LANE,22,22,"[""LA 103""]","[""Washington""]","[""ST. LANDRY""]","[""03""]",2022,0
380-03,380-03_010,0.453,0.798,0.346,2097,low,URBAN 4-LANE DIVIDED,24,24,"[""LA 103""]","[""Washington""]","[""ST. LANDRY""]","[""03""]",2022,0
380-03,380-03_010,0.798,0.887,0.089,2097,low,URBAN 2-LANE DIVIDED,27,27,"[""LA 103""]","[""Washington""]","[""ST. LANDRY""]","[""03""]",2022,0
380-03,380-03_010,0.887,6.588,5.7,2064,low,RURAL 2-LANE,19,19,"[""LA 103""]","[""Washington"",""Rural St. Landry""]","[""ST. LANDRY""]","[""03""]",2022,22
380-04,380-04_010,0,5.341,5.341,2019,low,RURAL 2-LANE,19,19,"[""LA 103""]","[""Port Barre"",""Rural St. Landry""]","[""ST. LANDRY""]","[""03""]",2022,16
382-02,382-02_010,0,6.855,6.855,1224,low,RURAL 2-LANE,19,19,"[""BIG PASTURE RD""]","[""Rural Cameron""]","[""CAMERON""]","[""07""]",2022,13
382-03,382-03_010,0,1.372,1.372,1601,low,RURAL 2-LANE,19,19,"[""LA 384""]","[""Rural Cameron""]","[""CAMERON""]","[""07""]",2022,2
382-03,382-03_010,1.372,2.129,0.756,996,low,RURAL 2-LANE,19,19,"[""LA 384""]","[""Rural Cameron""]","[""CAMERON""]","[""07""]",2022,1
382-03,382-03_010,2.129,4.188,2.059,195,low,RURAL 2-LANE,19,19,"[""LA 384""]","[""Rural Cameron""]","[""CAMERON""]","[""07""]",2022,6
382-04,382-04_010,0,1.483,1.483,195,low,RURAL 2-LANE,19,19,"[""LA 384""]","[""Rural Calcasieu""]","[""CALCASIEU""]","[""07""]",2022,2
382-04,382-04_010,1.483,2.674,1.192,988,low,RURAL 2-LANE,19,19,"[""LA 384""]","[""Rural Calcasieu""]","[""CALCASIEU""]","[""07""]",2022,4
382-04,382-04_010,2.674,4.346,1.672,1263,low,RURAL 2-LANE,19,19,"[""LA 384""]","[""Rural Calcasieu""]","[""CALCASIEU""]","[""07""]",2022,6
382-04,382-04_010,4.346,5.088,0.743,1786,low,URBAN 2-LANE,20,20,"[""LA 384""]","[""Rural Calcasieu""]","[""CALCASIEU""]","[""07""]",2022,2
382-04,382-04_010,5.088,5.335,0.247,3026,low,URBAN 2-LANE,20,20,"[""LA 384""]","[""Rural Calcasieu""]","[""CALCASIEU""]","[""07""]",2022,0
382-04,382-04_010,5.335,8.066,2.731,4593,low,URBAN 2-LANE,20,20,"[""LA 384""]","[""Rural Calcasieu"",""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,36
382-05,382-05_010,0,0.191,0.191,4593,low,URBAN 2-LANE,20,20,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,1
382-05,382-05_010,0.191,0.302,0.112,7441,low,URBAN 2-LANE,20,20,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,2
382-05,382-05_010,0.302,1.814,1.511,6323,low,URBAN 2-LANE,20,20,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,139
382-05,382-05_010,1.814,2.035,0.221,11829,med,URBAN 2-LANE,20,20,"[""LA 384""]","[""Lake Charles"",""Rural Calcasieu""]","[""CALCASIEU""]","[""07""]",2022,26
382-05,382-05_010,2.035,2.089,0.054,12853,med,URBAN 2-LANE,20,20,"[""LA 384""]","[""Lake Charles"",""Rural Calcasieu""]","[""CALCASIEU""]","[""07""]",2022,5
382-05,382-05_010,2.089,2.136,0.047,12853,high,URBAN 2-LANE CONT TURN,37,37,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,15
382-05,382-05_010,2.136,2.492,0.356,12853,low,URBAN 4-LANE CONT TURN,39,39,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,88
382-05,382-05_010,2.492,2.52,0.028,12853,high,URBAN 2-LANE CONT TURN,37,37,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,4
382-05,382-05_010,2.52,3.9,1.38,12853,med,URBAN 2-LANE,20,20,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,222
382-05,382-05_010,3.9,3.92,0.02,12853,med,URBAN 2-LANE DIVIDED,27,27,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,5
382-05,382-05_010,3.92,4.386,0.466,12853,low,URBAN 4-LANE DIVIDED,24,24,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,17
382-05,382-05_010,4.386,4.417,0.032,12853,low,URBAN 4-LANE,22,22,"[""LA 384""]","[""Lake Charles""]","[""CALCASIEU""]","[""07""]",2022,18
383-01,383-01_010,0,4.328,4.328,2356,low,URBAN 2-LANE,20,20,"[""LA 3059""]","[""Rural Calcasieu""]","[""CALCASIEU""]","[""07""]",2022,48
383-01,383-01_010,4.328,10.28,5.952,2383,low,RURAL 2-LANE,19,19,"[""LA 3059""]","[""Rural Calcasieu""]","[""CALCASIEU""]","[""07""]",2022,38
383-02,383-02_010,0,1.113,1.114,641,low,RURAL 2-LANE,19,19,"[""LA 3059""]","[""Rural Jefferson Davis"",""Rural Calcasieu""]","[""CALCASIEU"",""JEFFERSON DAVIS""]","[""07""]",2022,11
384-01,384-01_010,0,12.397,12.397,1228,low,RURAL 2-LANE,19,19,"[""LA 82""]","[""Rural Cameron""]","[""CAMERON""]","[""07""]",2022,47
384-02,384-02_010,0,14.361,14.361,1228,low,RURAL 2-LANE,19,19,"[""LA 82""]","[""Rural Cameron""]","[""CAMERON""]","[""07""]",2022,26
385-01,385-01_010,0,3.361,3.361,462,low,RURAL 2-LANE,19,19,"[""LA 92""]","[""Rural Acadia""]","[""ACADIA""]","[""03""]",2022,8
385-02,385-02_010,0,5.081,5.081,453,low,RURAL 2-LANE,19,19,"[""LA 92""]","[""Rural Acadia""]","[""ACADIA""]","[""03""]",2022,1
385-02,385-02_010,5.081,6.06,0.98,927,low,RURAL 2-LANE,19,19,"[""LA 92""]","[""Rural Acadia"",""Morse""]","[""ACADIA""]","[""03""]",2022,0
